-31.36889442,  -18.14699159
-22.80786448,  -26.78930253
-32.45818777,  -19.65689498
-24.09838697,  -28.4940006
-33.58195666,  -21.14132197
-25.42780665,  -30.16853715
-34.73959753,  -22.59948348
-26.76393464,  -31.77868445
-35.95813033,  -24.06721323
-28.04918199,  -33.31104902
-37.24337477,  -25.59958025
-29.33442525,  -34.84341734
-38.52861949,  -27.13194734
-30.61966997,  -36.37578062
-39.81386274,  -28.66431185
-31.90491777,  -37.90814451
-41.09911055,  -30.19667574
-33.19016176,  -39.44051222
-42.38435453,  -31.72904345
-34.47540575,  -40.97287611
-43.66959852,  -33.26140734
-35.78686424,  -42.53235839
-44.93252663,  -34.76339509
-37.15407658,  -44.1168454
-46.17844295,  -36.20730468
-38.54564718,  -45.67998187
-47.44655557,  -37.63176282
-39.96123069,  -47.22141226
-48.73655373,  -39.03643839
-41.40050484,  -48.74074878
-50.04813407,  -40.42098676
-42.86310408,  -50.23763088
-51.38097551,  -41.78506657
-44.34868896,  -51.71171067
-52.73476136,  -43.12836959
-45.85690715,  -53.16263228
-54.10917257,  -44.45056505
-47.38738974,  -54.5900421
-55.50387613,  -45.75133516
-48.93978001,  -55.99359378
-56.91854213,  -47.03037015
-50.51369498,  -57.37296703
-58.35282114,  -48.2873647
-52.10876654,  -58.72781999
-59.80637934,  -49.52201979
-53.72460417,  -60.05783006
-61.27885958,  -50.73403243
-55.31816474,  -61.33015453
-62.81135949,  -51.95721424
-56.54379979,  -62.37670075
-64.62711391,  -53.50765289
-57.6992326,  -63.50027655
-66.3388686,  -55.1722088
-58.77963324,  -64.6961774
-67.93946009,  -56.94391354
