-289.43814953, 389.64787735
-278.16182606, 393.75208603
-290.32797807, 391.82057318
-278.97085006, 395.6955401
-295.17169755, 406.01698432
-283.81456954, 409.89195123
-295.81754106, 407.9098371
-284.46041304, 411.78480401
-296.46335405, 409.80268988
-285.10622603, 413.6776568
-297.10919755, 411.69557318
-285.75206954, 415.5705401
-297.75501054, 413.58842597
-286.39788253, 417.46339288
-298.40085405, 415.48127875
-287.04372603, 419.35624567
-299.04666703, 417.37413153
-287.68953902, 421.24909845
-299.69251054, 419.26698432
-288.33538253, 423.14195123
-300.33832353, 421.1598371
-288.98119551, 425.03480401
-300.98416703, 423.05268988
-289.62703902, 426.9276568
-301.62998002, 424.94557318
-290.27285201, 428.8205401
-302.27582353, 426.83842597
-290.91869551, 430.71339288
-302.92163652, 428.73127875
-291.5645085, 432.60624567
-303.56748002, 430.62413153
-292.21035201, 434.49909845
-304.21329301, 432.51698432
-292.856165, 436.39195123
-304.85913652, 434.4098371
-293.5020085, 438.28480401
-305.50494951, 436.30268988
-294.14782149, 440.1776568
-306.09854692, 438.04249701
-294.7414189, 441.91746393
-306.74439042, 439.93534979
-295.38726241, 443.81031671
-307.39020341, 441.82820258
-296.0330754, 445.70316949
-308.03604692, 443.72105536
-296.6789189, 447.59602228
-308.68185991, 445.61390814
-297.32473189, 449.48887506
-309.32770341, 447.50679144
-297.9705754, 451.38175836
-309.9735164, 449.39964423
-298.61638839, 453.27461114
-310.61935991, 451.29249701
-299.26223189, 455.16746393
-311.26517289, 453.18534979
-299.90804488, 457.06031671
-311.9110164, 455.07820258
-300.55388839, 458.95316949
-312.55682939, 456.97105536
-301.19970137, 460.84602228
-313.20267289, 458.86390814
-301.84554488, 462.73887506
-313.84848588, 460.75676093
-302.49135787, 464.63172784
-314.49432939, 462.64964423
-303.13720137, 466.52461114
-315.14014238, 464.54249701
-303.78301436, 468.41746393
-315.78725745, 466.43928747
-304.42746423, 470.30644007
-316.43743528, 468.36763424
-305.0552405, 472.16837651
-317.07635487, 470.29980503
-305.67218028, 474.03399624
-317.70397979, 472.23562716
-306.27813691, 475.90316679
-318.32027907, 474.1751002
-306.87326341, 477.77582753
-318.92526143, 476.11815965
-307.45736796, 479.65198195
-319.51886149, 478.06470283
-308.03051595, 481.53148858
-320.10107126, 480.01466864
-308.59271536, 483.41428644
-320.67190419, 481.96801382
-309.14389171, 485.30035776
-321.23132196, 483.92464731
-309.68402228, 487.1896105
-321.77929512, 485.88451437
-310.21313652, 489.08197733
-322.31582934, 487.84754346
-310.73116773, 490.97740771
-322.84084983, 489.8137157
-311.23812967, 492.8758595
-323.35439981, 491.78286483
-311.7339791, 494.77719376
-323.85644372, 493.75502862
-312.21875159, 496.68143378
-324.3469553, 495.73007658
-312.69235134, 498.5884659
-324.82592941, 497.70795449
-313.15484452, 500.49822227
-325.29333373, 499.68856175
-313.60614136, 502.41062038
-325.74917569, 501.67190425
-314.04629551, 504.32565434
-326.19341701, 503.65788317
-314.47522312, 506.24323988
-326.62606564, 505.64638029
-314.89297732, 508.16325106
-327.04705869, 507.63739378
-315.29949893, 510.08568971
-327.45645101, 509.63085789
-315.6947941, 512.01049953
-327.85418683, 511.62664772
-316.07879657, 513.93756126
-328.24026121, 513.62473781
-316.45157228, 515.86683934
-328.61465492, 515.62500412
-316.81307946, 517.79821365
-328.97735581, 517.6275023
-317.16326919, 519.73175063
-329.32833411, 519.63205339
-317.50217126, 521.66726302
-329.66762984, 521.63859247
-317.82980669, 523.60469366
-329.99518162, 523.64711501
-318.14605373, 525.5440471
-330.31100075, 525.65744399
-318.45102318, 527.48513414
-330.61498645, 527.67856324
-318.74194715, 529.41958129
-330.9041106, 529.70218716
-319.01861889, 531.35579624
-331.17834773, 531.72786602
-319.28100286, 533.29398456
-331.43768122, 533.75547951
-319.52911566, 535.23402244
-331.68206737, 535.78496505
-319.76293996, 537.17585038
-331.91152691, 537.81613804
-319.98251606, 539.11928676
-332.12603693, 539.84899183
-320.18774481, 541.06433825
-332.32559016, 541.8834052
-320.37869451, 543.01088191
-332.51016251, 543.91919068
-320.55526718, 544.95873901
-332.67974764, 545.95628745
-320.71753019, 546.90784829
-332.83435098, 547.99456951
-320.86547812, 548.85809162
-332.97393616, 550.0339122
-320.99902526, 550.80934952
-333.09850917, 552.07425222
-321.11822667, 552.76156321
-333.208099, 554.11546506
-321.22305335, 554.71461306
-333.30267404, 556.15742725
-321.31353689, 556.66837841
-333.38217172, 558.20001414
-321.38961783, 558.62273977
-333.44668585, 560.24316109
-321.4513244, 560.57763969
-333.49612433, 562.28668289
-321.49862665, 562.53289718
-333.53054817, 564.33051748
-321.53158562, 564.48845225
-333.54995731, 566.37460021
-321.55014035, 566.44424745
-333.55429068, 568.41874517
-321.55429086, 568.40010249
-333.54357882, 570.46282925
-321.54406767, 570.35589634
-333.51785272, 572.50684874
-321.51943976, 572.31163271
-333.47708094, 574.55055839
-321.48043859, 574.26706857
-333.42126396, 576.59395653
-321.42700264, 576.22220558
-333.35040245, 578.63685337
-321.35925331, 578.17686734
-333.2645569, 580.67919114
-321.27706908, 580.13098952
-333.16363457, 582.72083997
-321.18054267, 582.08445788
-333.04772796, 584.76167978
-321.06964265, 584.03714834
-332.91683911, 586.80164692
-320.94436695, 585.9890025
-332.77899227, 588.80315865
-320.80737248, 587.97796928
-332.64148006, 590.79839791
-320.66986027, 589.97320854
-332.50393734, 592.7936982
-320.53231754, 591.96850883
-332.36639461, 594.78893746
-320.39477482, 593.96374809
-332.22888241, 596.78417671
-320.25726261, 595.95898735
